Run  673:1702991887157308
Run  674:1702991887357281
Run  675:1702991887556835
Run  676:1702991887757309
Run  677:1702991887957314
Run  678:1702991888157336
Run  679:1702991888357302
Run  680:1702991888557315
Run  681:1702991888757288
Run  682:1702991888956798
Run  683:1702991889157318
Run  684:1702991889356902
Run  685:1702991889557325
Run  686:1702991889757305
Run  687:1702991889956803
Run  688:1702991890156950
Run  689:1702991890356801
Run  690:1702991890557312
Run  691:1702991890757340
Run  692:1702991890957241
Run  693:1702991891157528
Run  694:1702991891356896
Run  695:1702991891557296
Run  696:1702991891757291
Run  697:1702991891957336
Run  698:1702991892157298
Run  699:1702991892356896
Run  700:1702991892557314
Run  701:1702991892757302
Run  702:1702991892956886
Run  703:1702991893157315
Run  704:1702991893357315
Run  705:1702991893557293
Run  706:1702991893756892
Run  707:1702991893957383
Run  708:1702991894157313
Run  709:1702991894357296
Run  710:1702991894557341
Run  711:1702991894756945
Run  712:1702991894957311
Run  713:1702991895157303
Run  714:1702991895357294
Run  715:1702991895557268
Run  716:1702991895757357
Run  717:1702991895956918
Run  718:1702991896157308
Run  719:1702991896357309
Run  720:1702991896556926
Run  721:1702991896757292
Run  722:1702991896957329
Run  723:1702991897157291
Run  724:1702991897357297
Run  725:1702991897557272
Run  726:1702991897757297
Run  727:1702991897957294
Run  728:1702991898157306
Run  729:1702991898356796
Run  730:1702991898556952
Run  731:1702991898757290
Run  732:1702991898957323
Run  733:1702991899157292
Run  734:1702991899357292
Run  735:1702991899557287
Run  736:1702991899757307
Run  737:1702991899957292
Run  738:1702991900157071
Run  739:1702991900357283
Run  740:1702991900557291
Run  741:1702991900757350
Run  742:1702991900956842
Run  743:1702991901157291
Run  744:1702991901357594
Run  745:1702991901557336
Run  746:1702991901756918
Run  747:1702991901957202
Run  748:1702991902157289
Run  749:1702991902357285
Run  750:1702991902557310
Run  751:1702991902757461
Run  752:1702991902957289
Run  753:1702991903157290
Run  754:1702991903357288
Run  755:1702991903556794
Run  756:1702991903757179
Run  757:1702991903957296
Run  758:1702991904157287
Run  759:1702991904356798
Run  760:1702991904557337
Run  761:1702991904757289
Run  762:1702991904956791
Run  763:1702991905157293
Run  764:1702991905356847
Run  765:1702991905557242
Run  766:1702991905756944
Run  767:1702991905957311
Run  768:1702991906157273
Run  769:1702991906357413
Run  770:1702991906557260
Run  771:1702991906757284
Run  772:1702991906957299
Run  773:1702991907156907
Run  774:1702991907356867
Run  775:1702991907557288
Run  776:1702991907756942
Run  777:1702991907957280
Run  778:1702991908157606
Run  779:1702991908357293
Run  780:1702991908557286
Run  781:1702991908757291
Run  782:1702991908956881
Run  783:1702991909157320
Run  784:1702991909357302
Run  785:1702991909557280
Run  786:1702991909757416
Run  787:1702991909956972
Run  788:1702991910157289
Run  789:1702991910357292
Run  790:1702991910556906
Run  791:1702991910756888
Run  792:1702991910957311
Run  793:1702991911157309
Run  794:1702991911357291
Run  795:1702991911557469
Run  796:1702991911757168
Run  797:1702991911957284
Run  798:1702991912157280
Run  799:1702991912356849
Run  800:1702991912557277
Run  801:1702991912757282
Run  802:1702991912957276
Run  803:1702991913157285
Run  804:1702991913357276
Run  805:1702991913556828
Run  806:1702991913757285
Run  807:1702991913956892
Run  808:1702991914157284
Run  809:1702991914357406
Run  810:1702991914557291
Run  811:1702991914757278
Run  812:1702991914957329
Run  813:1702991915156801
Run  814:1702991915356782
Run  815:1702991915556899
Run  816:1702991915757282
Run  817:1702991915957314
Run  818:1702991916156885
Run  819:1702991916357332
Run  820:1702991916556901
Run  821:1702991916757327
Run  822:1702991916957313
Run  823:1702991917156839
Run  824:1702991917357313
Run  825:1702991917556832
Run  826:1702991917757298
Run  827:1702991917956930
Run  828:1702991918157279
Run  829:1702991918356874
Run  830:1702991918557310
Run  831:1702991918756800
Run  832:1702991918956812
Run  833:1702991919157290
Run  834:1702991919357277
Run  835:1702991919557276
Run  836:1702991919756970
Run  837:1702991919956882
Run  838:1702991920157312
Run  839:1702991920357207
Run  840:1702991920557249
Run  841:1702991920756890
Run  842:1702991920957279
Run  843:1702991921157279
Run  844:1702991921357274
Run  845:1702991921557293
Run  846:1702991921757300
Run  847:1702991921957311
Run  848:1702991922157273
Run  849:1702991922357273
Run  850:1702991922556884
Run  851:1702991922757274
Run  852:1702991922957285
Run  853:1702991923157310
Run  854:1702991923357273
Run  855:1702991923557275
Run  856:1702991923757305
Run  857:1702991923957271
Run  858:1702991924157273
Run  859:1702991924356882
Run  860:1702991924556921
Run  861:1702991924757288
Run  862:1702991924957272
Run  863:1702991925157274
Run  864:1702991925356832
Run  865:1702991925557271
Run  866:1702991925757273
Run  867:1702991925957271
